students_to_staff_ratio_the,research_quality_the,employer_reputation_qs,teaching_the,international_research_network_qs,ns,faculty_student_qs,citations_per_faculty_qs,national_or_regional_rank,international_students_qs,pub_arwu,sustainability_qs,employment_outcomes_qs,industry_impact_the,size_qs,research_environment_the,international_students_the,pcp_arwu,hici_arwu,award_arwu,female_to_male_ratio_the,international_faculty_qs,academic_reputation_qs,alumni_arwu,international_outlook_the,student_population_the,rank_arwu,rank_qs,rank_the
33.900000000000000000,78.500000000000000000,27.700000000000000000,42.100000000000000000,87.1,17.7,3.200000000000000000,94.900000000000000000,17,48.8,39.500000000000000000,74.5,19.600000000000000000,100.000000000000000000,2,48.400000000000000000,0.15,29.900000000000000000,13.000000000000000000,0E-18,0.51,27.2,25.800000000000000000,0E-18,61.800000000000000000,28219.000000000000000000,250,229.0,202.000000000000000000
16.600000000000000000,89.800000000000000000,33.600000000000000000,35.200000000000000000,92.8,9.9,28.600000000000000000,40.600000000000000000,28,98.2,32.800000000000000000,88.9,9.900000000000000000,67.600000000000000000,2,37.800000000000000000,0.43,20.300000000000000000,11.300000000000000000,0E-18,0.58,100,35.400000000000000000,16.400000000000000000,98.300000000000000000,21110.000000000000000000,350,202.0,207.000000000000000000
10.500000000000000000,88.400000000000000000,27.300000000000000000,55.100000000000000000,62.2,24.1,62.500000000000000000,87.900000000000000000,44,94.1,28.700000000000000000,20.6,29.500000000000000000,72.500000000000000000,1,46.100000000000000000,0.3,33.100000000000000000,21.600000000000000000,19.900000000000000000,0.43,77.5,39.100000000000000000,18.700000000000000000,85.200000000000000000,7994.000000000000000000,125,145.0,113.000000000000000000
17.200000000000000000,98.400000000000000000,4.300000000000000000,32.200000000000000000,32.2,5.7,8.400000000000000000,4.900000000000000000,24,1.9,19.500000000000000000,2.4,1.800000000000000000,64.300000000000000000,3,28.000000000000000000,0.18,22.000000000000000000,11.300000000000000000,0E-18,0.59,15.7,5.200000000000000000,0E-18,65.800000000000000000,2152.000000000000000000,650,1300.0,277.000000000000000000
14.600000000000000000,86.300000000000000000,32.500000000000000000,66.800000000000000000,67.1,27.6,35.600000000000000000,93.000000000000000000,9,7.6,66.800000000000000000,16.5,29.000000000000000000,99.100000000000000000,3,65.000000000000000000,0.1,26.600000000000000000,26.800000000000000000,0E-18,0.59,61.9,57.100000000000000000,0E-18,61.500000000000000000,33608.000000000000000000,82,141.0,65.000000000000000000
29.100000000000000000,94.800000000000000000,34.400000000000000000,46.400000000000000000,94.1,21.3,49.300000000000000000,41.200000000000000000,2,83.5,54.400000000000000000,40.1,40.000000000000000000,99.900000000000000000,3,57.500000000000000000,0.3,28.300000000000000000,26.000000000000000000,22.600000000000000000,0.54,93.2,52.300000000000000000,12.700000000000000000,93.500000000000000000,32845.000000000000000000,69,139.0,81.000000000000000000
11.800000000000000000,52.700000000000000000,2.600000000000000000,31.300000000000000000,52.2,3.5,18.900000000000000000,88.800000000000000000,191,1.5,26.200000000000000000,5.8,4.500000000000000000,54.500000000000000000,2,29.000000000000000000,0.01,10.100000000000000000,0E-18,0E-18,0.58,3.2,8.400000000000000000,0E-18,24.200000000000000000,21855.000000000000000000,950,534.0,621.000000000000000000
14.800000000000000000,49.300000000000000000,4.300000000000000000,17.100000000000000000,32.2,2.0,8.400000000000000000,4.900000000000000000,103,1.9,30.800000000000000000,2.4,1.800000000000000000,64.300000000000000000,3,14.400000000000000000,0.01,13.200000000000000000,11.300000000000000000,0E-18,0.5,15.7,5.200000000000000000,0E-18,20.100000000000000000,24055.000000000000000000,550,1300.0,1339.000000000000000000
12.600000000000000000,4.900000000000000000,2.700000000000000000,18.700000000000000000,48.8,5.0,8.500000000000000000,3.100000000000000000,16,1.4,23.900000000000000000,2.5,12.400000000000000000,16.800000000000000000,3,8.500000000000000000,0.0,10.300000000000000000,0E-18,0E-18,0.66,5.1,9.000000000000000000,0E-18,20.800000000000000000,26352.000000000000000000,950,1300.0,2087.000000000000000000
17.800000000000000000,70.800000000000000000,8.100000000000000000,40.500000000000000000,80.2,7.2,26.000000000000000000,23.800000000000000000,14,41.6,39.100000000000000000,78.4,36.400000000000000000,96.000000000000000000,2,38.900000000000000000,0.17,18.000000000000000000,13.000000000000000000,0E-18,0.59,55.8,19.200000000000000000,0E-18,76.100000000000000000,30211.000000000000000000,350,441.0,293.000000000000000000
14.000000000000000000,97.200000000000000000,85.700000000000000000,60.100000000000000000,98.6,41.7,64.300000000000000000,53.600000000000000000,3,99.5,78.500000000000000000,96.2,59.800000000000000000,76.200000000000000000,3,74.300000000000000000,0.53,34.100000000000000000,48.700000000000000000,31.500000000000000000,0.64,99.1,90.300000000000000000,27.000000000000000000,97.200000000000000000,35360.000000000000000000,16,40.0,37.000000000000000000
8.000000000000000000,90.000000000000000000,23.700000000000000000,72.300000000000000000,75.7,8.2,94.700000000000000000,97.700000000000000000,128,5.1,17.400000000000000000,11.9,31.900000000000000000,98.800000000000000000,2,68.100000000000000000,0.05,19.100000000000000000,0E-18,16.000000000000000000,0.5,11.6,50.000000000000000000,0E-18,46.100000000000000000,20888.000000000000000000,550,137.0,54.000000000000000000
10.700000000000000000,81.500000000000000000,3.800000000000000000,45.000000000000000000,40.1,3.2,67.900000000000000000,1.900000000000000000,63,25.2,49.000000000000000000,1.2,1.800000000000000000,71.000000000000000000,2,39.000000000000000000,0.06,23.800000000000000000,9.200000000000000000,0E-18,0.5,2.9,6.600000000000000000,0E-18,31.000000000000000000,20618.000000000000000000,350,875.0,292.000000000000000000
9.600000000000000000,33.300000000000000000,3.600000000000000000,84.400000000000000000,6.8,11.8,7.200000000000000000,1.300000000000000000,1,23.8,49.500000000000000000,1.0,1.800000000000000000,91.400000000000000000,2,74.400000000000000000,0.37,27.300000000000000000,0E-18,29.100000000000000000,0.49,1.2,7.800000000000000000,37.800000000000000000,72.700000000000000000,33056.000000000000000000,125,1300.0,109.000000000000000000
13.100000000000000000,63.800000000000000000,13.100000000000000000,33.100000000000000000,58.7,7.9,50.800000000000000000,30.500000000000000000,42,5.3,48.700000000000000000,10.5,8.900000000000000000,89.000000000000000000,3,38.600000000000000000,0.06,14.300000000000000000,14.600000000000000000,0E-18,0.5,40.9,20.300000000000000000,0E-18,40.900000000000000000,38849.000000000000000000,250,514.0,477.000000000000000000
34.000000000000000000,73.600000000000000000,2.600000000000000000,31.700000000000000000,70.0,5.0,2.600000000000000000,34.600000000000000000,29,3.6,27.500000000000000000,27.3,4.100000000000000000,65.800000000000000000,2,25.400000000000000000,0.04,20.600000000000000000,0E-18,0E-18,0.62,2.9,6.700000000000000000,0E-18,43.000000000000000000,24119.000000000000000000,750,875.0,541.000000000000000000
28.400000000000000000,78.600000000000000000,26.000000000000000000,28.000000000000000000,75.4,3.2,25.800000000000000000,10.700000000000000000,7,22.6,20.400000000000000000,82.5,35.300000000000000000,69.400000000000000000,2,37.500000000000000000,0.12,9.200000000000000000,6.500000000000000000,0E-18,0.58,75,20.100000000000000000,0E-18,72.900000000000000000,14735.000000000000000000,950,436.0,357.000000000000000000
13.600000000000000000,90.100000000000000000,7.200000000000000000,31.500000000000000000,87.9,12.5,15.200000000000000000,58.700000000000000000,23,32.2,28.300000000000000000,91.4,19.200000000000000000,59.700000000000000000,2,31.300000000000000000,0.23,24.600000000000000000,15.900000000000000000,0E-18,0.57,66.8,17.200000000000000000,22.000000000000000000,88.800000000000000000,16330.000000000000000000,250,295.0,281.000000000000000000
18.200000000000000000,79.700000000000000000,6.800000000000000000,19.300000000000000000,87.7,8.9,8.000000000000000000,12.300000000000000000,41,22.4,24.100000000000000000,13.6,5.400000000000000000,45.400000000000000000,2,19.500000000000000000,0.15,13.400000000000000000,6.500000000000000000,0E-18,0.55,46.7,10.000000000000000000,0E-18,81.400000000000000000,23725.000000000000000000,650,755.0,603.000000000000000000
8.000000000000000000,90.000000000000000000,23.700000000000000000,72.300000000000000000,75.7,25.2,94.700000000000000000,97.700000000000000000,8,5.1,34.900000000000000000,11.9,31.900000000000000000,98.800000000000000000,2,68.100000000000000000,0.05,35.500000000000000000,13.000000000000000000,0E-18,0.5,11.6,50.000000000000000000,29.400000000000000000,46.100000000000000000,20888.000000000000000000,175,137.0,54.000000000000000000
15.500000000000000000,81.900000000000000000,28.800000000000000000,34.800000000000000000,88.5,8.0,32.700000000000000000,32.000000000000000000,23,92.6,28.400000000000000000,96.5,22.200000000000000000,79.100000000000000000,2,36.000000000000000000,0.4,24.000000000000000000,20.600000000000000000,11.300000000000000000,0.57,94.5,30.500000000000000000,0E-18,97.400000000000000000,13455.000000000000000000,250,208.0,250.000000000000000000
14.400000000000000000,80.900000000000000000,20.800000000000000000,31.700000000000000000,92.1,5.0,25.500000000000000000,53.200000000000000000,5,14.9,37.500000000000000000,75.6,23.300000000000000000,87.600000000000000000,2,44.700000000000000000,0.13,17.000000000000000000,13.000000000000000000,0E-18,0.5,77.3,19.900000000000000000,0E-18,73.500000000000000000,16871.000000000000000000,450,336.0,254.000000000000000000
6.000000000000000000,97.400000000000000000,17.300000000000000000,88.400000000000000000,39.5,4.9,23.200000000000000000,7.000000000000000000,180,3,22.400000000000000000,1.9,13.200000000000000000,86.200000000000000000,2,90.000000000000000000,0.38,14.100000000000000000,0E-18,0E-18,0.46,6.5,8.500000000000000000,0E-18,81.100000000000000000,16373.000000000000000000,950,925.0,15.000000000000000000
16.400000000000000000,80.700000000000000000,5.000000000000000000,35.600000000000000000,73.3,12.8,8.200000000000000000,99.100000000000000000,28,2.5,55.800000000000000000,2.3,7.200000000000000000,98.300000000000000000,3,37.200000000000000000,0.02,19.600000000000000000,28.400000000000000000,0E-18,0.27,3.2,5.300000000000000000,0E-18,33.700000000000000000,38924.000000000000000000,175,486.0,332.000000000000000000
11.800000000000000000,83.200000000000000000,7.100000000000000000,41.700000000000000000,77.2,8.9,29.200000000000000000,16.900000000000000000,106,5.7,32.200000000000000000,61.9,23.200000000000000000,66.600000000000000000,2,23.100000000000000000,0.06,12.600000000000000000,13.000000000000000000,0E-18,0.57,3,12.300000000000000000,0E-18,42.000000000000000000,32761.000000000000000000,450,725.0,385.000000000000000000
24.600000000000000000,87.800000000000000000,5.700000000000000000,27.800000000000000000,81.0,3.6,4.800000000000000000,73.100000000000000000,27,23,22.000000000000000000,43.0,8.600000000000000000,48.200000000000000000,1,27.500000000000000000,0.15,22.400000000000000000,11.300000000000000000,0E-18,0.63,84.1,8.800000000000000000,0E-18,81.100000000000000000,10808.000000000000000000,650,410.0,369.000000000000000000
9.000000000000000000,57.600000000000000000,12.500000000000000000,46.000000000000000000,22.9,3.2,90.400000000000000000,18.900000000000000000,9,13.7,29.300000000000000000,8.3,8.100000000000000000,84.200000000000000000,1,32.300000000000000000,0.11,18.500000000000000000,0E-18,0E-18,0.59,16,10.600000000000000000,0E-18,47.900000000000000000,6137.000000000000000000,750,577.0,466.000000000000000000
13.300000000000000000,39.400000000000000000,35.500000000000000000,34.000000000000000000,64.1,6.7,16.700000000000000000,88.200000000000000000,126,3.1,25.400000000000000000,19.7,20.700000000000000000,85.600000000000000000,3,30.300000000000000000,0.07,11.800000000000000000,11.300000000000000000,0E-18,0.52,8.2,16.600000000000000000,0E-18,30.200000000000000000,43643.000000000000000000,650,360.0,629.000000000000000000
15.100000000000000000,83.300000000000000000,15.100000000000000000,19.900000000000000000,84.6,2.0,10.600000000000000000,5.100000000000000000,55,74,23.600000000000000000,64.1,12.000000000000000000,37.000000000000000000,3,13.900000000000000000,0.24,16.800000000000000000,6.500000000000000000,0E-18,0.55,57.1,10.600000000000000000,0E-18,90.400000000000000000,34740.000000000000000000,850,595.0,604.000000000000000000
11.900000000000000000,19.200000000000000000,6.200000000000000000,25.100000000000000000,70.6,1.4,34.900000000000000000,3.900000000000000000,3,2.4,22.600000000000000000,25.7,14.100000000000000000,54.500000000000000000,2,20.900000000000000000,0.02,14.400000000000000000,9.200000000000000000,0E-18,0.41,4.8,12.000000000000000000,0E-18,21.600000000000000000,22746.000000000000000000,850,975.0,1194.000000000000000000
15.500000000000000000,70.000000000000000000,3.800000000000000000,36.200000000000000000,55.9,0.0,18.100000000000000000,88.100000000000000000,191,2.9,22.000000000000000000,8.0,14.400000000000000000,97.200000000000000000,3,34.900000000000000000,0.04,12.700000000000000000,6.500000000000000000,0E-18,0.34,11.5,9.600000000000000000,0E-18,37.500000000000000000,39871.000000000000000000,950,491.0,426.000000000000000000
11.700000000000000000,93.200000000000000000,11.800000000000000000,60.500000000000000000,67.3,17.1,15.400000000000000000,24.600000000000000000,69,96.4,32.300000000000000000,72.3,44.000000000000000000,71.200000000000000000,3,56.200000000000000000,0.32,18.200000000000000000,17.200000000000000000,0E-18,0.58,51.6,19.200000000000000000,0E-18,75.300000000000000000,28939.000000000000000000,250,375.0,75.000000000000000000
14.600000000000000000,80.400000000000000000,99.100000000000000000,37.300000000000000000,98.6,33.9,99.800000000000000000,35.000000000000000000,1,58.6,65.700000000000000000,72.6,70.800000000000000000,34.500000000000000000,3,48.700000000000000000,0.16,47.100000000000000000,33.800000000000000000,73.800000000000000000,0.55,35.7,60.700000000000000000,36.900000000000000000,65.100000000000000000,28618.000000000000000000,12,71.0,179.000000000000000000
18.600000000000000000,97.800000000000000000,59.400000000000000000,60.800000000000000000,81.4,6.9,81.200000000000000000,86.400000000000000000,103,99.3,24.000000000000000000,89.2,99.700000000000000000,94.200000000000000000,2,64.300000000000000000,0.27,22.000000000000000000,13.000000000000000000,0E-18,0.5,100,97.400000000000000000,0E-18,94.600000000000000000,18210.000000000000000000,550,26.0,44.000000000000000000
8.000000000000000000,90.000000000000000000,23.700000000000000000,72.300000000000000000,75.7,22.1,94.700000000000000000,97.700000000000000000,8,5.1,40.700000000000000000,11.9,31.900000000000000000,98.800000000000000000,2,68.100000000000000000,0.05,35.800000000000000000,15.900000000000000000,0E-18,0.5,11.6,50.000000000000000000,20.800000000000000000,46.100000000000000000,20888.000000000000000000,175,137.0,54.000000000000000000
16.600000000000000000,38.600000000000000000,1.400000000000000000,29.800000000000000000,67.0,8.7,53.600000000000000000,31.800000000000000000,42,2.7,47.100000000000000000,4.0,1.400000000000000000,50.800000000000000000,2,19.200000000000000000,0.01,18.900000000000000000,20.600000000000000000,0E-18,0.41,1.5,5.100000000000000000,0E-18,20.600000000000000000,16758.000000000000000000,250,825.0,1032.000000000000000000
13.100000000000000000,89.000000000000000000,2.000000000000000000,44.000000000000000000,54.7,10.7,5.400000000000000000,22.400000000000000000,106,1.6,26.100000000000000000,7.4,7.600000000000000000,88.500000000000000000,2,39.000000000000000000,0.09,16.700000000000000000,6.500000000000000000,0E-18,0.5,1.1,6.200000000000000000,12.700000000000000000,41.600000000000000000,32540.000000000000000000,450,1100.0,219.000000000000000000
18.100000000000000000,79.500000000000000000,2.700000000000000000,17.600000000000000000,51.1,1.4,9.400000000000000000,50.500000000000000000,191,1.9,22.500000000000000000,4.0,3.000000000000000000,82.500000000000000000,2,18.900000000000000000,0.0,9.200000000000000000,6.500000000000000000,0E-18,0.27,3.2,5.400000000000000000,0E-18,26.200000000000000000,52318.000000000000000000,950,925.0,730.000000000000000000
23.600000000000000000,82.400000000000000000,10.800000000000000000,31.900000000000000000,90.0,11.5,44.700000000000000000,15.600000000000000000,17,8.4,30.000000000000000000,23.5,14.300000000000000000,63.500000000000000000,2,33.900000000000000000,0.09,28.300000000000000000,15.900000000000000000,9.200000000000000000,0.54,0,17.700000000000000000,7.300000000000000000,62.800000000000000000,29036.000000000000000000,250,530.0,344.000000000000000000
24.900000000000000000,71.000000000000000000,42.100000000000000000,32.800000000000000000,96.8,13.2,8.900000000000000000,30.500000000000000000,2,5.8,37.100000000000000000,84.8,98.900000000000000000,89.300000000000000000,2,42.800000000000000000,0.06,17.600000000000000000,6.500000000000000000,0E-18,0.59,75.1,26.500000000000000000,16.400000000000000000,75.400000000000000000,27858.000000000000000000,350,264.0,319.000000000000000000
9.100000000000000000,88.600000000000000000,15.400000000000000000,51.100000000000000000,55.6,13.0,82.300000000000000000,61.600000000000000000,55,71.7,38.000000000000000000,53.1,29.300000000000000000,70.900000000000000000,1,40.300000000000000000,0.27,26.900000000000000000,20.600000000000000000,9.200000000000000000,0.51,35.7,17.200000000000000000,29.800000000000000000,66.300000000000000000,11334.000000000000000000,175,255.0,159.000000000000000000
9.100000000000000000,40.800000000000000000,2.800000000000000000,32.600000000000000000,35.1,6.1,55.200000000000000000,12.600000000000000000,28,3.5,23.000000000000000000,8.0,2.900000000000000000,81.200000000000000000,1,18.800000000000000000,0.06,13.700000000000000000,0E-18,0E-18,0.38,7.2,7.100000000000000000,0E-18,39.100000000000000000,9291.000000000000000000,950,925.0,1043.000000000000000000
13.500000000000000000,75.000000000000000000,1.600000000000000000,30.100000000000000000,31.1,1.4,25.500000000000000000,47.300000000000000000,103,3.1,33.600000000000000000,1.1,3.700000000000000000,91.700000000000000000,2,23.900000000000000000,0.07,16.000000000000000000,11.300000000000000000,0E-18,0.43,2.2,3.800000000000000000,0E-18,40.400000000000000000,23469.000000000000000000,550,925.0,524.000000000000000000
21.800000000000000000,74.300000000000000000,2.500000000000000000,52.700000000000000000,64.0,9.2,25.200000000000000000,45.200000000000000000,42,1.5,50.400000000000000000,7.6,4.400000000000000000,73.200000000000000000,3,57.300000000000000000,0.08,18.100000000000000000,11.300000000000000000,0E-18,0.48,2.3,8.100000000000000000,0E-18,64.300000000000000000,66907.000000000000000000,250,795.0,145.000000000000000000
6.800000000000000000,96.900000000000000000,64.500000000000000000,87.100000000000000000,97.9,32.6,25.000000000000000000,55.400000000000000000,44,28,47.900000000000000000,96.5,61.900000000000000000,98.300000000000000000,3,90.700000000000000000,0.24,16.400000000000000000,22.500000000000000000,0E-18,0.55,25.1,76.600000000000000000,9.000000000000000000,79.300000000000000000,22539.000000000000000000,125,83.0,14.000000000000000000
18.200000000000000000,52.900000000000000000,31.700000000000000000,26.200000000000000000,80.2,10.3,9.500000000000000000,13.800000000000000000,2,66.7,30.100000000000000000,79.1,36.000000000000000000,45.700000000000000000,3,32.400000000000000000,0.24,22.000000000000000000,6.500000000000000000,0E-18,0.62,27.6,23.500000000000000000,0E-18,67.400000000000000000,33136.000000000000000000,450,400.0,723.000000000000000000
21.800000000000000000,74.300000000000000000,4.300000000000000000,52.700000000000000000,32.2,8.6,8.400000000000000000,4.900000000000000000,2,1.9,28.400000000000000000,2.4,1.800000000000000000,73.200000000000000000,3,57.300000000000000000,0.08,13.200000000000000000,6.500000000000000000,0E-18,0.48,15.7,5.200000000000000000,10.400000000000000000,64.300000000000000000,66907.000000000000000000,550,1300.0,145.000000000000000000
11.500000000000000000,88.200000000000000000,96.600000000000000000,94.900000000000000000,79.8,44.0,92.600000000000000000,97.700000000000000000,2,23.6,89.200000000000000000,46.9,94.200000000000000000,99.900000000000000000,3,97.700000000000000000,0.15,32.200000000000000000,41.200000000000000000,0E-18,0.5,50.3,99.500000000000000000,10.400000000000000000,70.100000000000000000,34981.000000000000000000,24,17.0,13.000000000000000000
32.800000000000000000,64.800000000000000000,5.100000000000000000,25.400000000000000000,61.6,3.8,4.500000000000000000,9.800000000000000000,161,29.6,25.200000000000000000,40.4,8.100000000000000000,64.800000000000000000,3,23.400000000000000000,0.15,17.600000000000000000,6.500000000000000000,0E-18,0.62,1.9,4.600000000000000000,0E-18,56.700000000000000000,38927.000000000000000000,750,1100.0,696.000000000000000000
4.300000000000000000,96.200000000000000000,74.700000000000000000,77.700000000000000000,93.3,12.3,100.000000000000000000,35.100000000000000000,3,61,19.800000000000000000,75.0,85.500000000000000000,100.000000000000000000,2,75.600000000000000000,0.22,11.000000000000000000,11.300000000000000000,0E-18,0.54,16.3,86.000000000000000000,0E-18,75.500000000000000000,17180.000000000000000000,650,57.0,27.000000000000000000
17.500000000000000000,90.400000000000000000,14.100000000000000000,38.400000000000000000,93.9,20.7,27.000000000000000000,66.000000000000000000,4,18.6,48.500000000000000000,39.8,19.600000000000000000,81.000000000000000000,2,50.400000000000000000,0.13,29.200000000000000000,26.000000000000000000,0E-18,0.58,81.3,28.000000000000000000,15.600000000000000000,79.000000000000000000,23582.000000000000000000,125,222.0,144.000000000000000000
25.500000000000000000,76.300000000000000000,18.100000000000000000,37.300000000000000000,71.9,15.7,7.200000000000000000,24.800000000000000000,88,4.2,36.300000000000000000,26.8,18.400000000000000000,67.300000000000000000,3,40.500000000000000000,0.07,19.300000000000000000,11.300000000000000000,0E-18,0.58,10,25.600000000000000000,0E-18,58.000000000000000000,41180.000000000000000000,350,461.0,316.000000000000000000
21.800000000000000000,74.300000000000000000,4.300000000000000000,52.700000000000000000,32.2,2.0,8.400000000000000000,4.900000000000000000,180,1.9,20.500000000000000000,2.4,1.800000000000000000,73.200000000000000000,3,57.300000000000000000,0.08,12.000000000000000000,6.500000000000000000,0E-18,0.48,15.7,5.200000000000000000,0E-18,64.300000000000000000,66907.000000000000000000,950,1300.0,145.000000000000000000
8.000000000000000000,90.000000000000000000,23.700000000000000000,72.300000000000000000,75.7,8.1,94.700000000000000000,97.700000000000000000,41,5.1,19.900000000000000000,11.9,31.900000000000000000,98.800000000000000000,2,68.100000000000000000,0.05,21.300000000000000000,6.500000000000000000,0E-18,0.5,11.6,50.000000000000000000,0E-18,46.100000000000000000,20888.000000000000000000,650,137.0,54.000000000000000000
8.600000000000000000,36.600000000000000000,1.800000000000000000,27.200000000000000000,5.7,3.5,94.400000000000000000,6.900000000000000000,28,2.2,24.200000000000000000,1.1,1.700000000000000000,65.200000000000000000,1,21.000000000000000000,0.03,14.700000000000000000,0E-18,0E-18,0.5,3.8,2.800000000000000000,0E-18,23.100000000000000000,7752.000000000000000000,950,925.0,1265.000000000000000000
20.200000000000000000,46.900000000000000000,25.400000000000000000,26.000000000000000000,78.1,1.4,9.800000000000000000,63.400000000000000000,180,17,19.400000000000000000,35.7,21.500000000000000000,40.100000000000000000,3,17.800000000000000000,0.05,15.600000000000000000,6.500000000000000000,0E-18,0.56,55,26.700000000000000000,0E-18,37.000000000000000000,10549.000000000000000000,950,274.0,1161.000000000000000000
8.600000000000000000,53.600000000000000000,2.900000000000000000,32.100000000000000000,55.5,2.0,20.800000000000000000,6.800000000000000000,10,93.7,19.400000000000000000,39.5,15.700000000000000000,47.100000000000000000,1,21.100000000000000000,0.38,19.500000000000000000,6.500000000000000000,0E-18,0.68,96.1,9.700000000000000000,0E-18,93.500000000000000000,6191.000000000000000000,850,685.0,695.000000000000000000
14.200000000000000000,43.900000000000000000,10.300000000000000000,17.300000000000000000,70.8,4.3,24.200000000000000000,92.600000000000000000,126,21.3,29.100000000000000000,19.7,10.500000000000000000,39.300000000000000000,2,10.500000000000000000,0.02,11.000000000000000000,9.200000000000000000,0E-18,0.5,6.6,33.900000000000000000,0E-18,23.500000000000000000,31697.000000000000000000,650,272.0,1209.000000000000000000
37.900000000000000000,71.600000000000000000,7.600000000000000000,13.300000000000000000,86.4,3.8,43.700000000000000000,18.400000000000000000,29,5.2,20.700000000000000000,78.6,4.200000000000000000,51.200000000000000000,2,23.400000000000000000,0.09,20.600000000000000000,6.500000000000000000,0E-18,0.61,37.4,13.800000000000000000,0E-18,49.500000000000000000,15568.000000000000000000,750,548.0,813.000000000000000000
29.500000000000000000,87.500000000000000000,6.800000000000000000,20.900000000000000000,64.5,2.0,4.800000000000000000,49.800000000000000000,27,57.7,25.100000000000000000,5.8,4.700000000000000000,70.900000000000000000,2,26.500000000000000000,0.26,24.600000000000000000,6.500000000000000000,0E-18,0.63,78.5,8.500000000000000000,0E-18,88.400000000000000000,17012.000000000000000000,650,529.0,390.000000000000000000
17.200000000000000000,81.200000000000000000,4.800000000000000000,28.900000000000000000,60.9,12.3,12.400000000000000000,9.200000000000000000,69,15.3,30.600000000000000000,22.5,11.900000000000000000,62.900000000000000000,3,28.800000000000000000,0.11,19.600000000000000000,6.500000000000000000,29.100000000000000000,0.53,10,8.800000000000000000,0E-18,60.500000000000000000,32428.000000000000000000,250,975.0,434.000000000000000000
11.600000000000000000,38.500000000000000000,13.900000000000000000,27.600000000000000000,75.6,2.0,41.500000000000000000,6.500000000000000000,6,5.3,28.000000000000000000,1.7,3.200000000000000000,69.000000000000000000,2,21.300000000000000000,0.04,11.600000000000000000,0E-18,0E-18,0.34,2.9,9.600000000000000000,0E-18,32.600000000000000000,18279.000000000000000000,950,925.0,1169.000000000000000000
16.400000000000000000,85.200000000000000000,2.300000000000000000,26.800000000000000000,5.3,7.3,9.700000000000000000,3.000000000000000000,147,30.3,21.500000000000000000,1.1,14.000000000000000000,22.000000000000000000,2,18.400000000000000000,0.11,13.400000000000000000,6.500000000000000000,0E-18,0.66,7,3.700000000000000000,0E-18,57.000000000000000000,17136.000000000000000000,750,1300.0,577.000000000000000000
13.300000000000000000,39.400000000000000000,35.500000000000000000,34.000000000000000000,64.1,2.9,16.700000000000000000,88.200000000000000000,126,3.1,36.200000000000000000,19.7,20.700000000000000000,85.600000000000000000,3,30.300000000000000000,0.07,13.000000000000000000,0E-18,0E-18,0.52,8.2,16.600000000000000000,0E-18,30.200000000000000000,43643.000000000000000000,650,360.0,629.000000000000000000
23.100000000000000000,72.500000000000000000,4.700000000000000000,23.500000000000000000,72.0,2.9,16.200000000000000000,63.500000000000000000,103,9,32.300000000000000000,6.8,9.000000000000000000,39.000000000000000000,2,9.200000000000000000,0.07,13.100000000000000000,11.300000000000000000,0E-18,0.65,24.1,13.300000000000000000,0E-18,28.700000000000000000,36706.000000000000000000,550,511.0,508.000000000000000000
18.300000000000000000,63.200000000000000000,11.300000000000000000,21.700000000000000000,73.4,4.5,9.600000000000000000,11.500000000000000000,47,77.6,20.100000000000000000,62.2,6.800000000000000000,52.700000000000000000,2,22.400000000000000000,0.12,15.000000000000000000,11.300000000000000000,0E-18,0.57,99.8,8.100000000000000000,0E-18,84.900000000000000000,18805.000000000000000000,750,498.0,706.000000000000000000
8.700000000000000000,93.300000000000000000,36.500000000000000000,63.300000000000000000,91.6,34.1,72.900000000000000000,47.200000000000000000,22,11.1,59.800000000000000000,44.6,55.200000000000000000,75.700000000000000000,3,62.300000000000000000,0.09,32.200000000000000000,41.700000000000000000,21.900000000000000000,0.6,23.5,61.400000000000000000,7.300000000000000000,50.900000000000000000,35049.000000000000000000,35,132.0,70.000000000000000000
16.400000000000000000,46.600000000000000000,29.000000000000000000,38.900000000000000000,44.3,0.0,6.800000000000000000,93.800000000000000000,6,2,29.100000000000000000,37.9,6.400000000000000000,72.500000000000000000,1,28.200000000000000000,0.02,12.600000000000000000,6.500000000000000000,0E-18,0.5,1.3,19.400000000000000000,0E-18,16.500000000000000000,7561.000000000000000000,750,369.0,542.000000000000000000
22.100000000000000000,96.700000000000000000,58.200000000000000000,37.200000000000000000,85.4,15.0,18.100000000000000000,63.300000000000000000,4,70,51.400000000000000000,28.7,89.300000000000000000,88.700000000000000000,2,53.300000000000000000,0.25,32.500000000000000000,25.200000000000000000,13.000000000000000000,0.53,76,37.000000000000000000,13.700000000000000000,88.500000000000000000,31847.000000000000000000,125,176.0,108.000000000000000000
27.500000000000000000,89.800000000000000000,10.900000000000000000,30.000000000000000000,81.1,9.1,3.300000000000000000,54.100000000000000000,10,4.3,37.500000000000000000,14.8,11.500000000000000000,66.300000000000000000,2,26.500000000000000000,0.05,23.700000000000000000,11.300000000000000000,0E-18,0.62,3.5,20.400000000000000000,0E-18,46.200000000000000000,29952.000000000000000000,350,481.0,389.000000000000000000
14.800000000000000000,49.000000000000000000,80.900000000000000000,48.500000000000000000,63.3,6.7,17.300000000000000000,77.400000000000000000,3,1.5,33.400000000000000000,32.7,35.100000000000000000,73.900000000000000000,1,27.900000000000000000,0.01,14.500000000000000000,0E-18,0E-18,0.5,3.1,54.100000000000000000,0E-18,17.600000000000000000,7284.000000000000000000,650,197.0,443.000000000000000000
